,animal_type,breed,color,age_upon_outcome,sex_upon_outcome,year,month,day,hour
13466,1,4,91,60,1,2017,9,24,898
13467,0,59,5,730,0,2017,9,2,812
13468,0,17,154,730,0,2016,6,6,554
13469,1,4,17,60,2,2013,11,24,812
13470,0,10,12,365,0,2015,1,23,1120
13471,1,4,12,30,2,2015,6,20,790
13472,1,4,71,365,1,2014,12,29,1084
13473,0,32,9,150,1,2017,6,28,877
13474,1,4,7,365,3,2017,6,4,1001
13475,0,2,1,1095,1,2016,11,7,1105
13476,0,2,12,1095,1,2015,12,10,805
13477,0,252,5,2555,1,2016,12,30,569
13478,0,373,9,365,1,2016,3,10,1024
13479,1,51,12,365,0,2015,1,18,1059
13480,1,51,52,2190,1,2017,4,11,827
13481,1,4,3,4380,1,2016,8,28,1076
13482,2,7,51,180,3,2015,4,11,579
13483,1,4,73,240,0,2013,12,6,1046
13484,1,4,3,60,0,2014,9,25,1106
13485,0,930,28,365,1,2014,4,13,1047
13486,1,21,48,365,1,2015,11,13,822
13487,1,4,2,1460,0,2016,3,10,1057
13488,0,132,11,1095,1,2015,10,12,1015
13489,3,220,304,2190,2,2014,4,26,717
13490,2,33,6,365,3,2017,7,31,588
13491,1,4,7,210,2,2014,1,19,973
13492,1,21,91,150,2,2014,6,8,1162
13493,1,4,3,1095,4,2017,10,15,1163
13494,0,234,5,365,1,2013,12,6,759
13495,2,33,47,730,3,2014,11,9,1149
13496,1,21,48,365,2,2013,12,23,1012
13497,1,4,15,120,1,2014,12,24,560
13498,0,17,0,365,2,2015,3,16,978
13499,1,4,3,21,2,2016,12,14,485
13500,1,38,33,4745,0,2014,11,14,859
13501,2,273,89,730,3,2015,11,22,772
13502,0,42,2,120,0,2017,7,11,1118
13503,0,5,112,2555,1,2016,3,26,1058
13504,0,10,43,1095,1,2013,11,13,718
13505,0,188,12,365,4,2015,9,8,1080
13506,0,43,24,1095,1,2013,10,16,1114
13507,0,134,188,90,2,2014,4,14,1177
13508,0,46,19,4015,0,2016,5,20,1135
13509,2,7,6,1095,3,2014,5,27,1037
13510,0,17,21,5110,1,2013,10,30,992
13511,0,132,24,1825,4,2015,1,9,747
13512,1,4,48,2,3,2015,4,17,959
13513,0,2,5,365,1,2016,9,19,1046
13514,1,4,91,365,1,2013,10,10,900
13515,0,10,92,1095,1,2014,12,4,1045
13516,0,931,61,60,0,2015,8,20,1115
13517,0,45,104,2920,1,2014,7,17,923
13518,0,149,5,1460,0,2014,1,4,712
13519,1,4,12,365,1,2016,9,24,1338
13520,1,4,16,3650,0,2016,9,1,940
13521,2,40,203,365,2,2014,3,5,977
13522,1,4,15,60,1,2015,12,1,1065
13523,0,159,9,365,1,2016,12,14,1048
13524,1,4,5,21,4,2014,1,9,1169
13525,0,17,24,365,1,2014,4,10,1124
13526,0,10,0,270,1,2016,3,28,1025
13527,1,4,22,30,4,2015,7,16,1092
13528,0,42,0,210,4,2018,1,17,1010
13529,1,4,16,14,4,2017,3,29,635
13530,0,17,19,30,1,2017,10,17,1070
13531,0,932,53,270,0,2015,3,1,1045
13532,0,404,9,1825,1,2014,4,7,781
13533,0,2,12,270,1,2017,1,25,886
13534,0,5,5,730,4,2015,8,28,856
13535,1,4,5,90,1,2013,12,23,1026
13536,1,38,33,30,4,2016,8,6,952
13537,1,4,16,120,1,2017,4,18,488
13538,0,17,81,120,2,2014,7,16,831
13539,0,23,46,180,0,2016,6,11,1131
13540,0,120,62,365,2,2014,12,29,1111
13541,0,102,26,2555,0,2013,10,1,747
13542,0,17,8,90,0,2015,12,17,797
13543,0,351,14,300,2,2017,5,11,623
13544,0,5,50,730,0,2014,9,13,1018
13545,0,10,5,730,4,2018,1,15,0
13546,0,63,9,365,0,2016,1,28,1021
13547,0,320,10,3285,0,2017,5,31,786
13548,1,38,33,60,0,2017,1,11,1133
13549,0,53,8,365,1,2013,12,27,946
13550,0,17,18,60,1,2017,4,28,1138
13551,0,10,21,1095,0,2015,5,6,1133
13552,1,4,3,365,1,2016,10,21,840
13553,1,4,7,90,3,2017,7,10,1098
13554,0,370,0,28,4,2013,11,27,718
13555,0,233,100,365,0,2015,12,12,731
13556,3,395,65,365,4,2013,11,10,996
13557,2,140,0,365,4,2017,8,3,850
13558,0,17,10,60,0,2014,4,13,689
13559,0,10,22,210,1,2016,9,3,1137
13560,1,4,3,60,0,2016,10,5,499
13561,0,933,273,270,0,2017,2,13,0
13562,1,21,12,60,0,2015,7,2,0
13563,1,44,3,730,0,2016,8,4,666
13564,1,4,3,28,3,2017,4,11,1138
13565,0,42,41,150,4,2015,8,9,705
13566,1,21,2,365,1,2016,7,4,843
13567,1,4,16,5,3,2016,6,11,1061
13568,1,4,3,30,2,2017,6,8,793
13569,1,4,5,730,1,2016,7,2,749
13570,1,4,17,300,1,2016,9,26,851
13571,0,934,2,1095,1,2016,2,28,1009
13572,0,12,32,2555,0,2016,6,14,1000
13573,0,12,28,365,0,2014,3,30,965
13574,1,4,7,90,0,2017,1,12,576
13575,0,45,127,1095,0,2016,12,10,1153
13576,1,4,5,365,1,2017,2,14,0
13577,0,82,0,1095,4,2017,10,3,851
13578,0,99,21,1095,1,2016,6,25,1121
13579,1,4,7,28,3,2015,7,29,824
13580,0,2,58,365,0,2017,3,18,795
13581,0,2,112,30,0,2016,5,21,1127
13582,0,10,9,1095,2,2017,3,27,890
13583,0,89,93,3650,0,2014,1,31,997
13584,1,4,3,90,1,2017,10,7,946
13585,0,89,32,2920,1,2016,10,19,1121
13586,1,51,88,365,0,2014,2,11,963
13587,0,60,4,180,4,2017,6,24,968
13588,0,17,62,365,0,2014,4,5,609
13589,0,909,0,730,1,2015,1,2,914
13590,0,57,184,1460,1,2013,11,4,995
13591,1,4,16,365,1,2016,6,15,920
13592,0,2,0,2920,0,2015,4,8,893
13593,0,17,5,300,0,2017,9,5,1173
13594,1,38,68,365,0,2017,7,18,868
13595,1,305,7,2920,0,2015,8,31,921
13596,0,935,5,1460,1,2016,4,4,891
13597,0,24,4,330,1,2014,7,27,795
13598,1,4,5,30,3,2017,8,4,811
13599,1,4,16,60,1,2016,6,19,874
13600,1,4,305,300,1,2017,8,8,1104
13601,0,2,10,4015,0,2016,10,28,802
13602,0,42,44,150,1,2014,7,7,1098
13603,1,51,5,1095,0,2016,6,29,911
13604,1,4,91,21,2,2014,11,7,1018
13605,0,139,42,2190,1,2013,11,11,938
13606,0,17,79,60,0,2015,11,25,899
13607,0,136,55,2555,1,2013,12,11,971
13608,0,134,19,150,2,2013,12,19,890
13609,0,42,58,1825,1,2014,12,2,944
13610,1,38,33,365,1,2013,10,12,830
13611,0,41,5,60,1,2014,3,2,1028
13612,1,4,3,90,0,2017,7,1,1009
13613,1,44,3,270,1,2016,11,1,1018
13614,0,443,5,730,1,2013,11,19,924
13615,1,4,3,365,2,2014,12,15,732
13616,2,580,9,1095,1,2014,3,4,846
13617,0,550,4,30,0,2017,12,12,1040
13618,0,469,28,1095,0,2016,3,1,1147
13619,0,10,10,180,0,2014,12,20,965
13620,0,936,12,180,4,2017,12,11,976
13621,1,4,5,60,0,2016,6,7,773
13622,0,5,8,3650,0,2016,3,9,1107
13623,0,17,50,270,1,2016,3,6,0
13624,1,21,3,270,1,2014,4,20,940
13625,0,5,89,60,0,2014,4,10,1120
13626,1,4,7,1460,1,2014,12,31,888
13627,1,4,3,60,0,2014,11,10,1184
13628,0,10,46,210,1,2016,12,8,1031
13629,1,4,3,365,1,2016,11,25,1064
13630,2,937,5,150,0,2017,7,4,0
13631,2,119,14,1095,4,2017,3,6,840
13632,0,2,112,2920,1,2017,1,6,707
13633,0,112,2,2190,1,2016,7,11,725
13634,1,51,5,60,0,2017,10,25,981
13635,1,4,3,120,2,2016,8,30,540
13636,2,29,86,365,3,2014,5,9,1056
13637,1,4,12,28,2,2014,11,14,552
13638,1,4,25,60,0,2016,7,4,976
13639,1,4,5,365,2,2014,8,20,1029
13640,0,17,8,2555,1,2015,8,25,916
13641,1,4,88,28,4,2017,5,27,825
13642,0,2,61,60,1,2014,9,21,861
13643,0,188,50,4015,1,2013,10,30,929
13644,0,60,51,2920,1,2013,12,5,884
13645,0,2,11,365,1,2016,3,7,862
13646,0,2,8,365,1,2015,9,16,1009
13647,1,4,7,730,1,2017,6,6,1135
13648,0,10,10,1095,2,2016,1,15,626
13649,0,375,14,60,1,2014,3,11,1101
13650,0,302,167,120,0,2014,1,1,1144
13651,0,166,14,270,2,2017,3,24,723
13652,1,4,3,28,3,2015,5,19,676
13653,1,4,48,4015,0,2014,12,13,831
13654,1,4,22,1460,1,2014,12,4,739
13655,0,136,115,3285,0,2015,7,1,993
13656,0,163,6,1460,0,2017,10,19,985
13657,0,82,39,4380,0,2018,1,11,1017
13658,1,4,48,150,0,2017,10,4,1101
13659,0,322,11,365,0,2014,3,13,680
13660,0,17,8,1095,0,2017,9,19,837
13661,1,38,33,21,3,2016,5,23,1067
13662,0,17,14,1825,0,2016,9,24,1017
13663,2,119,53,365,4,2014,10,7,877
13664,0,93,14,1460,1,2016,3,14,1033
13665,0,17,10,730,0,2014,10,26,1056
13666,0,98,4,3650,0,2015,6,18,727
13667,0,938,8,150,4,2015,9,6,992
13668,1,4,3,60,0,2014,11,4,880
13669,0,2,5,1825,0,2016,7,31,790
13670,1,4,15,60,1,2016,8,25,826
13671,1,4,12,2920,1,2017,9,22,1142
13672,1,4,36,365,0,2014,10,6,1004
13673,0,2,5,365,1,2014,6,9,993
13674,1,4,5,21,4,2014,11,7,1018
13675,1,4,12,365,0,2014,10,19,1019
13676,2,33,6,28,3,2014,6,5,502
13677,1,122,17,60,1,2014,12,8,1107
13678,0,99,47,60,4,2017,1,18,1155
13679,0,17,43,270,1,2016,6,27,1083
13680,1,4,16,1095,0,2014,7,27,979
13681,2,152,97,180,3,2014,6,25,497
13682,0,579,18,730,4,2014,6,27,872
13683,0,269,22,1460,0,2014,5,29,1158
13684,0,2,5,270,1,2016,11,28,1137
13685,0,120,2,30,4,2014,5,10,1014
13686,1,4,16,60,4,2017,11,9,887
13687,0,49,9,365,1,2016,7,6,797
13688,0,407,92,330,1,2016,3,17,680
13689,0,111,44,60,4,2014,7,30,1046
13690,1,4,17,60,1,2016,5,23,1139
13691,0,24,5,60,4,2015,8,18,859
13692,1,4,88,90,1,2017,8,12,885
13693,0,10,22,210,1,2015,3,14,1080
13694,1,4,16,365,1,2014,7,22,540
13695,0,57,5,365,1,2016,12,20,740
13696,1,4,52,30,1,2017,9,3,1087
13697,1,4,17,730,0,2017,4,25,0
13698,1,4,48,7,3,2015,8,22,942
13699,0,210,19,365,4,2015,6,20,758
13700,1,4,16,2920,0,2014,6,2,1142
13701,1,107,91,365,3,2017,11,5,1071
13702,0,111,5,365,0,2013,11,22,1093
13703,0,10,1,730,0,2017,6,4,1071
13704,1,4,15,60,1,2014,7,5,720
13705,2,29,51,365,3,2016,7,9,856
13706,1,4,31,60,1,2016,7,9,991
13707,1,4,5,60,1,2017,7,15,1028
13708,1,4,3,21,3,2015,8,10,1065
13709,0,939,9,365,1,2016,11,25,1067
13710,1,4,3,180,2,2015,6,6,540
13711,1,47,12,365,0,2016,3,29,1163
13712,0,90,5,2555,1,2015,10,23,1106
13713,1,21,5,150,0,2013,12,24,775
13714,3,68,153,365,4,2016,3,8,864
13715,1,4,5,730,1,2015,12,20,1178
13716,1,305,91,4745,1,2014,6,8,773
13717,1,4,3,7,3,2017,5,11,1112
13718,1,21,12,30,4,2015,9,30,1050
13719,0,373,9,365,0,2017,1,29,910
13720,1,4,73,60,1,2015,6,27,1057
13721,0,8,4,730,0,2016,6,30,1026
13722,0,10,17,1095,1,2017,3,10,974
13723,1,4,5,365,2,2014,8,12,540
13724,0,2,5,60,1,2016,11,11,1031
13725,0,24,193,3650,1,2014,8,3,761
13726,1,4,52,90,1,2014,9,20,1078
13727,0,3,8,1460,2,2016,12,19,976
13728,1,4,3,90,0,2017,8,19,804
13729,1,4,118,90,1,2016,6,1,606
13730,0,69,14,30,4,2013,10,15,970
13731,0,940,10,180,2,2015,7,6,1072
13732,0,941,46,1095,0,2014,12,21,883
13733,0,49,6,3650,0,2014,12,22,727
13734,1,4,12,60,1,2017,11,1,1075
13735,2,29,86,365,3,2017,2,22,497
13736,1,4,7,150,0,2016,2,11,1087
13737,1,4,52,30,2,2014,5,4,799
13738,1,70,68,30,2,2015,5,5,998
13739,3,68,12,365,4,2016,6,15,778
13740,2,170,51,730,3,2017,12,28,1110
13741,1,4,12,90,1,2017,7,1,1008
13742,0,10,21,2190,0,2017,2,12,776
13743,0,9,9,2555,2,2016,5,11,0
13744,0,8,5,365,4,2014,4,3,806
13745,1,4,30,30,4,2014,6,23,757
13746,2,152,47,365,3,2017,6,26,595
13747,0,89,138,730,1,2016,6,23,890
13748,0,322,12,4380,4,2015,5,15,846
13749,0,149,9,365,0,2016,8,31,0
13750,0,621,14,60,1,2015,9,3,1053
13751,1,4,15,365,1,2016,1,27,1119
13752,3,346,51,60,3,2015,5,24,720
13753,0,53,8,730,1,2014,10,17,1082
13754,1,4,52,90,1,2016,8,11,852
13755,0,42,80,1825,1,2015,6,16,763
13756,1,4,12,60,1,2017,2,20,1038
13757,1,4,3,730,1,2016,1,8,1142
13758,1,4,48,300,1,2016,9,9,880
13759,0,373,24,1095,1,2014,6,14,1075
13760,0,187,11,730,1,2015,1,12,844
13761,0,24,24,1095,1,2014,8,23,1139
13762,0,10,5,180,4,2015,11,2,843
13763,2,194,50,60,3,2016,5,20,755
13764,0,32,160,365,1,2016,1,8,1036
13765,1,4,5,365,0,2016,2,28,1103
13766,1,4,12,28,3,2016,9,12,552
13767,0,37,10,1825,1,2015,10,6,786
13768,1,4,64,1825,3,2016,1,8,1000
13769,1,4,3,90,4,2017,8,16,0
13770,0,17,11,365,1,2017,4,18,793
13771,1,4,3,365,2,2017,8,3,846
13772,1,4,16,60,1,2016,7,1,1113
13773,1,4,3,90,0,2016,1,2,895
13774,0,10,5,60,1,2016,11,4,1052
13775,0,17,24,1825,0,2015,9,18,731
13776,1,4,17,1825,3,2015,4,19,679
13777,0,942,8,730,0,2015,10,14,1111
13778,0,17,4,365,1,2016,1,31,1121
13779,0,2,112,240,1,2014,10,22,1056
13780,2,33,6,365,3,2017,3,13,1035
13781,1,44,88,120,1,2016,9,13,806
13782,1,4,48,3,3,2016,7,26,741
13783,0,10,22,60,0,2016,5,16,1058
13784,0,943,19,2190,0,2016,3,30,1058
13785,0,17,8,60,0,2015,10,1,774
13786,1,4,77,14,3,2016,5,23,1228
13787,0,49,47,365,1,2018,2,1,970
13788,0,944,5,1460,0,2015,9,3,1080
13789,0,98,47,365,4,2016,2,24,1092
13790,0,10,10,730,0,2015,8,15,692
13791,1,4,139,365,2,2016,9,27,540
13792,2,33,6,150,3,2015,3,31,482
13793,0,450,21,60,0,2014,2,23,1082
13794,1,44,3,60,2,2016,7,9,1088
13795,1,4,91,90,1,2017,2,4,738
13796,0,105,119,2190,0,2016,7,28,912
13797,0,673,55,2555,0,2014,11,1,676
13798,0,60,9,1460,0,2015,7,8,1003
13799,0,197,137,2920,4,2016,7,5,1119
13800,0,17,6,2190,2,2014,3,28,682
13801,1,4,12,90,0,2017,8,10,788
13802,0,81,10,730,1,2013,11,12,1005
13803,1,4,12,730,1,2014,7,6,1006
13804,0,17,0,1825,0,2015,10,11,854
13805,0,57,11,365,1,2017,2,26,1054
13806,0,2,5,30,1,2016,2,13,1045
13807,0,81,61,730,1,2014,11,23,789
13808,2,7,6,365,3,2017,6,29,535
13809,1,4,12,21,4,2014,11,8,937
13810,1,4,15,1095,1,2016,9,4,1097
13811,0,298,5,90,0,2014,8,28,707
13812,1,4,3,365,1,2016,9,14,540
13813,1,4,5,90,0,2015,2,1,1075
13814,0,57,24,4380,1,2015,12,2,831
13815,1,4,7,730,1,2015,11,19,1077
13816,1,4,5,90,0,2017,9,5,1034
13817,0,10,17,730,1,2016,6,20,599
13818,1,4,3,60,0,2016,11,23,819
13819,1,51,305,14,4,2014,7,5,844
13820,1,4,52,120,1,2014,7,12,955
13821,2,7,6,365,3,2014,4,11,958
13822,0,17,6,730,0,2016,5,31,750
13823,2,194,6,365,2,2015,5,11,848
13824,0,17,32,1095,0,2017,7,13,986
13825,0,37,114,365,2,2016,5,25,1013
13826,0,2,5,60,0,2016,10,14,1094
13827,0,17,19,730,0,2016,3,15,1149
13828,0,2,12,120,1,2016,7,11,1041
13829,1,21,2,60,0,2016,12,6,670
13830,1,916,33,60,4,2014,9,29,1023
13831,2,7,12,730,3,2017,4,12,935
13832,1,4,48,240,0,2014,1,16,859
13833,1,4,36,90,0,2015,2,7,1013
13834,1,4,52,150,1,2014,11,14,819
13835,1,4,3,60,0,2015,6,15,1171
13836,0,10,58,60,2,2017,12,14,0
13837,0,69,5,300,0,2014,12,30,1024
13838,1,4,12,30,4,2016,9,12,954
13839,0,405,4,365,1,2015,1,5,1034
13840,0,149,0,730,4,2017,7,8,889
13841,0,2,0,1825,1,2015,1,1,671
13842,2,7,6,365,3,2017,3,18,509
13843,0,10,0,240,0,2015,7,6,1146
13844,1,4,91,30,2,2017,7,21,1321
13845,0,5,55,1095,2,2016,9,2,1115
13846,0,37,10,120,1,2016,3,14,1091
13847,1,21,15,4,2,2014,5,15,684
13848,1,4,12,30,4,2015,6,7,811
13849,2,632,306,365,3,2013,12,2,0
13850,0,17,5,180,1,2014,2,13,1053
13851,0,49,245,730,4,2014,1,8,834
13852,0,2,10,1095,4,2014,2,20,940
13853,1,4,7,730,4,2014,2,13,1042
13854,0,90,46,730,1,2017,11,16,670
13855,0,10,5,1460,0,2016,11,27,998
13856,0,17,8,730,1,2014,9,7,1164
13857,0,5,9,1095,0,2014,6,21,942
13858,0,109,14,210,1,2015,7,17,1157
13859,0,82,23,365,0,2016,4,16,846
13860,0,145,2,365,0,2014,3,30,1047
13861,0,32,12,1460,1,2016,5,15,801
13862,0,53,8,730,0,2013,12,11,1025
13863,0,10,2,1095,0,2014,2,4,1130
13864,0,82,19,3650,2,2017,12,28,981
13865,1,4,16,21,4,2015,6,25,726
13866,0,17,9,60,1,2017,8,18,1087
13867,0,945,55,730,1,2017,11,25,1142
13868,0,403,5,2920,1,2015,4,12,992
13869,0,10,22,1095,4,2017,10,3,717
13870,1,4,12,60,0,2017,7,1,1081
13871,1,4,15,30,2,2014,5,30,729
13872,0,95,6,150,2,2016,6,26,0
13873,1,4,12,1460,1,2015,5,28,1150
13874,0,228,28,60,0,2017,4,3,1103
13875,1,21,5,210,1,2017,7,6,961
13876,1,4,7,30,1,2017,5,12,1090
13877,0,946,5,730,1,2014,7,5,1107
13878,1,21,48,21,4,2014,4,26,724
13879,1,4,64,365,2,2015,6,15,540
13880,1,4,12,365,0,2014,7,22,788
13881,0,462,10,1095,2,2017,3,15,1109
13882,0,205,10,2920,2,2017,9,15,1181
13883,1,21,307,14,4,2016,12,1,1060
13884,0,2,24,60,1,2017,5,9,1101
13885,0,17,18,4380,4,2016,1,26,771
13886,1,106,33,730,1,2014,10,21,1128
13887,2,7,12,365,3,2014,8,22,1107
13888,1,4,3,35,2,2015,4,21,523
13889,0,5,5,365,1,2017,3,17,1113
13890,0,2,21,365,2,2017,1,16,1020
13891,1,48,128,30,2,2014,5,14,842
13892,0,105,50,730,0,2017,11,19,979
13893,2,33,6,365,3,2016,12,27,1105
13894,1,4,5,90,2,2014,6,15,1151
13895,1,4,15,90,1,2017,10,21,655
13896,1,4,5,730,0,2016,4,1,980
13897,1,4,2,365,1,2014,10,14,858
13898,0,17,0,1460,0,2016,11,16,785
13899,0,53,8,1825,0,2016,12,31,841
13900,0,163,10,1095,1,2017,8,22,905
13901,1,21,5,90,0,2013,11,30,1065
13902,0,82,6,1095,0,2015,5,21,981
13903,0,947,9,90,2,2014,4,5,806
13904,0,948,8,330,0,2018,1,10,895
13905,0,240,8,2190,0,2014,11,19,936
13906,1,4,3,60,1,2017,6,18,938
13907,1,4,7,365,2,2014,7,9,721
13908,2,33,4,365,3,2015,3,31,495
13909,1,4,7,365,0,2016,9,13,540
13910,1,4,22,365,2,2015,4,20,540
13911,0,15,6,120,1,2016,9,14,1079
13912,0,82,83,365,0,2017,12,18,1090
13913,1,21,7,120,4,2014,10,20,743
13914,1,4,12,120,0,2015,7,18,967
13915,0,10,13,730,0,2014,1,5,1100
13916,2,7,6,365,3,2016,3,21,0
13917,0,111,308,365,0,2016,11,10,968
13918,0,17,32,90,1,2015,6,22,995
13919,0,191,112,365,0,2013,12,31,1002
13920,1,4,12,30,4,2014,7,18,1167
13921,0,32,21,365,0,2017,2,11,766
13922,0,769,113,60,1,2014,8,10,1151
13923,1,21,7,730,1,2016,2,9,991
13924,1,106,135,30,2,2014,8,17,810
13925,0,57,34,730,0,2017,12,28,974
13926,0,24,86,730,1,2015,3,17,988
13927,0,10,42,365,1,2014,11,21,1067
13928,1,4,7,3650,0,2014,8,6,938
13929,0,2,0,300,0,2017,1,30,705
13930,0,545,22,1825,0,2014,10,31,1040
13931,1,4,7,180,0,2017,2,14,431
13932,1,4,3,120,0,2016,3,10,915
13933,1,4,48,21,2,2015,6,20,749
13934,0,949,0,1825,1,2014,4,24,754
13935,0,77,14,2555,0,2013,11,21,1005
13936,0,497,165,2920,0,2014,1,16,756
13937,0,10,5,1095,1,2013,10,24,1089
13938,0,204,8,180,2,2016,5,22,811
13939,0,134,14,30,0,2016,3,8,1147
13940,0,5,4,365,4,2016,8,30,979
13941,1,4,12,90,0,2016,8,13,746
13942,0,2,12,2190,1,2016,10,10,794
13943,0,17,0,300,1,2015,11,15,1081
13944,1,4,52,730,1,2016,5,16,853
13945,0,82,14,1095,0,2017,7,21,1320
13946,1,4,48,1095,1,2016,2,18,942
13947,2,29,86,1460,3,2013,12,4,581
13948,1,4,87,30,4,2014,7,18,861
13949,1,4,5,3650,1,2017,6,18,1023
13950,0,117,12,60,0,2015,9,9,835
13951,0,16,44,1460,0,2014,3,20,919
13952,1,4,3,60,0,2014,8,21,682
13953,0,10,21,1460,1,2017,5,9,1073
13954,1,51,9,4380,1,2014,10,24,885
13955,0,10,61,730,1,2015,7,26,879
13956,0,53,4,730,2,2016,9,11,1063
13957,0,950,12,730,4,2017,8,2,1163
13958,0,99,58,365,0,2016,3,14,1093
13959,1,4,48,90,0,2014,12,2,1095
13960,0,57,24,365,0,2018,1,20,986
13961,0,2,12,365,0,2014,2,27,1090
13962,1,4,3,2555,0,2017,5,19,1104
13963,0,60,45,1460,0,2014,1,22,744
13964,0,24,45,2190,2,2015,7,8,913
13965,2,564,92,2,4,2017,9,25,728
13966,0,17,8,1095,0,2016,2,3,1125
13967,0,17,182,300,0,2016,10,4,1023
13968,1,4,52,60,1,2016,1,18,1084
13969,0,2,12,90,0,2016,5,16,1063
13970,2,33,6,730,3,2017,4,9,605
13971,2,33,47,28,3,2013,12,9,561
13972,1,4,12,730,4,2015,5,26,1037
13973,1,4,7,21,4,2014,5,12,957
13974,0,135,24,150,2,2014,11,11,833
13975,0,2,58,730,0,2016,5,31,1072
13976,2,804,55,730,3,2016,1,6,765
13977,0,17,11,2920,1,2018,1,21,899
13978,0,82,8,730,1,2014,3,28,838
13979,0,437,8,730,1,2017,4,22,807
13980,2,7,12,730,3,2017,7,22,471
13981,0,10,0,365,1,2016,6,10,929
13982,1,4,109,150,1,2016,9,7,1327
13983,1,4,2,1825,4,2017,8,31,862
13984,0,2,12,60,1,2016,4,27,0
13985,0,5,8,240,1,2015,11,13,750
13986,1,4,91,90,1,2014,3,29,737
13987,1,4,73,60,4,2017,9,27,961
13988,1,4,7,21,4,2017,6,10,600
13989,1,4,3,730,0,2017,9,29,1142
13990,0,10,172,730,0,2015,5,8,1166
13991,0,2,12,90,1,2016,4,18,1020
13992,0,467,5,1460,0,2017,9,16,333
13993,0,10,309,150,1,2015,7,3,1092
13994,0,2,10,60,0,2014,3,30,738
13995,0,10,5,1095,1,2015,5,9,740
13996,0,209,9,0,2,2016,9,24,820
13997,1,761,7,120,4,2014,12,28,793
13998,1,4,91,28,2,2017,4,18,880
13999,1,4,36,30,2,2014,9,24,897
14000,0,199,22,180,1,2014,9,1,865
14001,1,4,22,365,1,2015,1,21,795
14002,0,60,20,730,0,2015,4,27,762
14003,0,59,47,365,4,2016,9,27,850
14004,1,4,15,30,2,2015,7,27,820
14005,0,24,147,300,0,2015,6,9,1115
14006,0,10,22,1825,4,2017,1,6,1033
14007,1,4,16,730,4,2016,3,25,1175
14008,1,4,7,14,4,2014,8,18,869
14009,0,69,12,1095,1,2014,1,1,1114
14010,1,4,16,1095,4,2014,10,1,841
14011,1,4,5,1460,1,2015,1,13,540
14012,1,4,5,365,1,2013,11,4,845
14013,0,2,62,30,1,2016,8,10,1060
14014,0,329,45,1825,0,2017,9,23,770
14015,0,10,58,365,4,2017,11,29,723
14016,0,90,5,365,4,2017,10,30,898
14017,0,348,2,3285,1,2014,7,23,719
14018,0,471,28,2555,2,2016,5,28,1079
14019,1,4,7,90,1,2014,11,15,965
14020,1,4,5,365,1,2015,3,1,883
14021,0,17,47,365,0,2016,8,19,781
14022,0,10,9,30,4,2015,1,29,1019
14023,0,387,5,1095,0,2014,5,9,861
14024,0,188,32,730,1,2013,11,30,946
14025,0,10,22,365,1,2017,4,28,817
14026,1,4,16,365,0,2016,12,28,1044
14027,0,176,47,2190,4,2014,10,27,1074
14028,0,17,4,90,0,2017,7,20,1105
14029,0,42,21,730,1,2013,10,11,718
14030,1,4,52,365,2,2015,8,23,540
14031,1,4,52,240,2,2014,9,30,1070
14032,1,4,48,30,0,2015,12,2,1020
14033,0,631,5,730,4,2015,5,11,611
14034,0,60,12,30,1,2016,2,6,1061
14035,2,7,6,365,3,2015,10,15,528
14036,0,42,24,365,0,2016,10,9,835
14037,0,32,12,30,3,2015,6,19,0
14038,0,43,5,60,0,2016,2,11,851
14039,1,4,12,90,1,2017,8,19,742
14040,0,635,32,1095,0,2014,1,16,963
14041,0,10,6,14,2,2016,9,12,1000
14042,1,4,12,1460,0,2014,10,21,490
14043,0,17,28,1460,0,2016,6,14,805
14044,1,38,118,365,1,2017,4,8,979
14045,0,128,131,1825,0,2016,3,25,1049
14046,0,3,5,300,1,2014,3,25,1108
14047,0,10,43,730,1,2014,12,6,925
14048,1,38,118,14,2,2014,8,9,1108
14049,0,10,21,730,4,2016,1,12,903
14050,0,195,12,730,0,2017,4,17,915
14051,0,10,0,1095,2,2014,1,24,861
14052,0,10,72,1460,0,2014,3,2,963
14053,0,17,9,730,4,2016,2,25,682
14054,0,111,40,365,1,2015,3,2,910
14055,0,159,9,365,0,2017,9,10,760
14056,0,37,11,2920,1,2015,3,25,1106
14057,1,4,12,365,2,2015,3,14,540
14058,1,4,12,30,2,2014,5,31,836
14059,0,105,56,4745,1,2014,7,26,1143
14060,1,4,3,90,1,2014,11,15,926
14061,1,4,12,365,4,2015,8,24,660
14062,1,38,310,1095,1,2016,12,17,803
14063,0,43,5,90,0,2014,6,3,742
14064,0,93,11,365,0,2016,9,18,904
14065,0,475,19,730,1,2016,8,19,1129
14066,1,4,3,365,4,2015,11,28,1201
14067,0,208,24,2555,2,2015,3,11,1024
14068,0,5,4,30,2,2015,2,18,726
14069,1,4,7,730,1,2016,5,31,1107
14070,1,4,7,2555,1,2017,2,12,0
14071,0,17,0,120,4,2014,9,27,914
14072,0,475,0,730,1,2016,1,17,940
14073,1,4,5,60,0,2015,12,13,814
14074,0,951,11,365,0,2014,11,4,1126
14075,1,4,99,2,3,2015,5,30,892
14076,0,88,0,60,0,2017,8,19,570
14077,0,172,8,150,0,2014,8,7,1046
14078,1,4,7,60,1,2017,7,1,1205
14079,0,5,47,2190,0,2014,11,2,700
14080,1,4,36,28,4,2016,6,7,1128
14081,1,4,5,730,1,2016,2,27,1165
