,animal_type,breed,color,age_upon_outcome,sex_upon_outcome,year,month,day,hour
6999,1,4.0,16.0,1095,0.0,2014,8,2,903
7000,1,4.0,16.0,90,0.0,2017,7,29,813
7001,0,159.0,9.0,60,4.0,2017,9,22,1032
7002,0,8.0,2.0,120,0.0,2015,6,8,1080
7003,0,3.0,58.0,120,0.0,2014,7,17,1021
7004,0,134.0,0.0,60,1.0,2017,8,9,674
7005,1,912.0,69.0,365,4.0,2014,6,28,540
7006,1,38.0,60.0,730,1.0,2017,3,13,821
7007,1,51.0,5.0,730,2.0,2014,8,26,540
7008,0,,79.0,270,0.0,2014,5,13,841
7009,2,7.0,6.0,365,3.0,2017,2,14,834
7010,1,4.0,5.0,365,2.0,2015,1,16,540
7011,0,81.0,5.0,730,0.0,2017,12,3,804
7012,2,29.0,97.0,365,3.0,2017,5,25,632
7013,1,4.0,16.0,60,0.0,2017,6,9,644
7014,0,252.0,42.0,365,1.0,2015,9,11,0
7015,1,4.0,48.0,7,2.0,2017,8,3,846
7016,0,90.0,6.0,730,1.0,2016,9,21,1093
7017,0,2.0,5.0,730,0.0,2017,3,23,701
7018,0,81.0,102.0,365,1.0,2016,2,24,1043
7019,1,107.0,7.0,90,1.0,2017,11,6,1045
7020,0,10.0,313.0,730,4.0,2014,5,13,1136
7021,2,152.0,97.0,365,3.0,2016,1,10,1086
7022,0,2.0,5.0,1095,1.0,2017,11,13,1126
7023,0,717.0,4.0,5110,1.0,2015,5,29,763
7024,0,49.0,163.0,365,1.0,2016,11,5,1104
7025,0,2.0,5.0,60,2.0,2013,12,24,676
7026,0,324.0,9.0,120,1.0,2013,12,9,923
7027,1,4.0,105.0,120,0.0,2015,12,16,1132
7028,0,164.0,10.0,60,0.0,2014,3,18,1152
7029,0,10.0,42.0,730,4.0,2014,12,31,988
7030,1,4.0,16.0,30,1.0,2016,10,25,1095
7031,1,4.0,16.0,30,4.0,2017,6,19,970
7032,0,57.0,24.0,365,0.0,2016,5,30,921
7033,0,299.0,9.0,1460,1.0,2016,1,23,1091
7034,1,21.0,15.0,60,1.0,2018,1,24,1112
7035,0,60.0,9.0,1095,1.0,2015,5,21,684
7036,0,5.0,47.0,730,0.0,2017,3,1,1155
7037,2,7.0,6.0,365,3.0,2015,3,29,528
7038,1,4.0,16.0,60,0.0,2017,10,27,1115
7039,1,4.0,22.0,60,4.0,2017,9,25,1082
7040,1,4.0,7.0,60,0.0,2016,8,28,1147
7041,0,10.0,61.0,730,1.0,2016,4,28,763
7042,1,4.0,15.0,3285,1.0,2014,2,15,663
7043,0,10.0,22.0,150,1.0,2013,12,13,1134
7044,0,149.0,50.0,1825,0.0,2015,6,6,779
7045,0,2.0,5.0,2190,0.0,2014,2,3,1067
7046,0,2.0,112.0,2190,0.0,2017,8,8,940
7047,0,293.0,9.0,365,0.0,2015,4,29,1076
7048,0,17.0,5.0,90,2.0,2014,4,17,818
7049,0,93.0,2.0,3285,0.0,2013,11,3,551
7050,1,4.0,91.0,150,2.0,2017,7,31,1147
7051,0,536.0,12.0,365,4.0,2017,2,6,825
7052,1,44.0,16.0,730,1.0,2017,11,1,1136
7053,0,10.0,2.0,14,3.0,2016,6,21,955
7054,0,17.0,0.0,730,4.0,2017,1,12,725
7055,0,77.0,14.0,1825,1.0,2014,10,12,694
7056,0,231.0,14.0,1095,2.0,2017,3,19,1113
7057,0,5.0,47.0,3285,4.0,2017,5,31,888
7058,0,172.0,11.0,730,1.0,2016,9,18,883
7059,0,17.0,24.0,60,0.0,2015,2,26,1101
7060,0,132.0,11.0,1825,2.0,2014,4,4,774
7061,1,21.0,3.0,60,0.0,2015,11,22,1119
7062,1,4.0,5.0,3,3.0,2014,5,5,810
7063,1,21.0,15.0,730,1.0,2018,1,20,945
7064,1,4.0,5.0,60,0.0,2015,8,28,1122
7065,2,29.0,86.0,365,3.0,2014,3,4,1008
7066,2,7.0,6.0,365,3.0,2016,3,13,582
7067,0,2.0,5.0,2190,0.0,2017,9,29,650
7068,0,88.0,5.0,365,1.0,2017,3,13,979
7069,1,4.0,12.0,60,1.0,2017,12,16,988
7070,1,4.0,16.0,1,3.0,2015,4,16,907
7071,0,953.0,11.0,1460,1.0,2015,2,17,914
7072,0,205.0,5.0,1460,1.0,2015,5,5,913
7073,0,5.0,8.0,730,0.0,2016,12,31,973
7074,1,4.0,36.0,150,1.0,2015,8,11,1107
7075,1,4.0,31.0,1095,1.0,2015,4,6,976
7076,0,1124.0,5.0,60,2.0,2015,12,26,775
7077,0,16.0,14.0,60,0.0,2014,8,22,1037
7078,0,2.0,112.0,14,4.0,2016,5,21,1128
7079,0,1203.0,9.0,365,0.0,2017,2,11,900
7080,1,4.0,7.0,90,0.0,2013,11,3,1096
7081,0,10.0,5.0,365,0.0,2016,9,12,1025
7082,0,324.0,24.0,730,0.0,2015,3,14,1145
7083,0,10.0,24.0,365,0.0,2014,10,14,1084
7084,0,90.0,5.0,365,1.0,2017,7,13,1134
7085,0,10.0,18.0,730,0.0,2017,5,5,0
7086,2,40.0,12.0,365,1.0,2017,7,4,0
7087,1,4.0,15.0,730,1.0,2017,1,2,748
7088,0,2.0,12.0,2920,1.0,2015,2,7,981
7089,0,32.0,62.0,730,1.0,2015,5,4,901
7090,0,17.0,12.0,730,1.0,2017,4,17,1156
7091,0,5.0,47.0,300,1.0,2015,2,27,741
7092,0,53.0,14.0,730,0.0,2015,9,19,934
7093,0,10.0,32.0,3285,0.0,2014,10,13,801
7094,0,199.0,22.0,120,1.0,2017,9,17,348
7095,0,17.0,259.0,1825,1.0,2015,9,27,799
7096,0,17.0,18.0,120,0.0,2014,5,20,1097
7097,0,60.0,9.0,1825,4.0,2013,11,29,1167
7098,0,10.0,10.0,365,0.0,2014,2,16,1156
7099,0,13.0,43.0,365,1.0,2014,8,17,1112
7100,1,4.0,36.0,730,1.0,2015,6,1,694
7101,0,10.0,92.0,730,1.0,2016,12,9,947
7102,1,51.0,105.0,21,2.0,2015,7,13,830
7103,0,,5.0,210,1.0,2017,3,28,891
7104,0,10.0,61.0,730,2.0,2014,10,1,1122
7105,1,4.0,52.0,365,1.0,2017,8,22,741
7106,1,4.0,3.0,1095,0.0,2016,5,23,0
7107,1,4.0,7.0,60,1.0,2016,9,19,766
7108,2,29.0,86.0,1095,4.0,2016,3,20,868
7109,1,4.0,64.0,60,4.0,2013,12,6,567
7110,0,102.0,373.0,730,0.0,2015,11,22,946
7111,1,21.0,16.0,3285,1.0,2016,6,25,681
7112,0,17.0,18.0,365,1.0,2015,8,6,880
7113,1,4.0,3.0,3,3.0,2015,8,31,1164
7114,1,4.0,9.0,365,0.0,2014,2,22,789
7115,1,4.0,5.0,3650,0.0,2017,5,15,696
7116,1,4.0,7.0,1460,1.0,2015,7,3,886
7117,0,293.0,18.0,730,0.0,2014,1,10,714
7118,0,,9.0,365,4.0,2014,11,28,947
7119,2,224.0,5.0,365,3.0,2017,8,2,943
7120,0,10.0,42.0,210,1.0,2013,11,7,1109
7121,1,4.0,5.0,3650,1.0,2015,5,4,740
7122,0,98.0,47.0,730,4.0,2013,10,12,1029
7123,0,408.0,6.0,3285,0.0,2014,6,26,1070
7124,0,3.0,32.0,3650,0.0,2018,1,8,639
7125,0,598.0,58.0,365,2.0,2015,10,21,699
7126,0,17.0,28.0,1825,1.0,2013,12,14,751
7127,0,10.0,61.0,1095,0.0,2014,12,15,676
7128,0,17.0,18.0,5475,4.0,2015,7,9,1103
7129,1,4.0,2.0,7,3.0,2016,8,2,941
7130,0,10.0,5.0,365,0.0,2017,2,11,924
7131,0,41.0,5.0,730,1.0,2016,4,2,1092
7132,0,5.0,9.0,1095,0.0,2017,11,24,942
7133,0,,53.0,90,1.0,2015,11,3,1008
7134,0,163.0,22.0,730,0.0,2016,9,28,825
7135,0,10.0,5.0,180,4.0,2013,11,7,990
7136,2,33.0,6.0,180,3.0,2016,5,15,733
7137,1,21.0,17.0,60,0.0,2015,11,22,748
7138,0,2.0,10.0,330,0.0,2016,11,13,1095
7139,0,32.0,9.0,365,4.0,2014,7,11,1128
7140,2,7.0,6.0,730,3.0,2016,8,11,732
7141,0,,10.0,365,4.0,2015,4,27,1024
7142,0,5.0,8.0,2190,1.0,2017,3,20,1134
7143,0,37.0,14.0,2190,0.0,2015,2,6,967
7144,0,32.0,2.0,365,1.0,2015,10,31,1067
7145,0,134.0,18.0,60,2.0,2017,3,16,1165
7146,1,21.0,92.0,90,1.0,2016,11,21,1121
7147,0,179.0,14.0,365,0.0,2014,11,23,689
7148,0,17.0,0.0,1460,4.0,2016,8,22,985
7149,1,4.0,2.0,365,1.0,2017,1,22,1104
7150,1,4.0,118.0,3285,1.0,2015,8,15,1041
7151,1,4.0,7.0,120,0.0,2015,7,12,1097
7152,0,55.0,0.0,365,1.0,2016,5,25,1062
7153,1,21.0,12.0,60,1.0,2016,12,20,1055
7154,0,560.0,5.0,730,0.0,2013,12,11,770
7155,0,49.0,116.0,2920,0.0,2016,5,10,1104
7156,0,373.0,9.0,3650,0.0,2016,2,6,778
7157,0,187.0,12.0,2920,0.0,2017,10,20,965
7158,0,90.0,0.0,730,0.0,2017,9,16,1210
7159,0,172.0,14.0,2555,1.0,2016,12,16,812
7160,1,4.0,7.0,330,1.0,2016,12,27,456
7161,1,4.0,12.0,60,2.0,2015,7,28,700
7162,0,77.0,24.0,60,1.0,2017,6,24,1106
7163,0,17.0,6.0,6935,0.0,2017,2,24,638
7164,0,10.0,61.0,180,1.0,2015,12,19,958
7165,0,,5.0,1095,0.0,2016,10,25,674
7166,0,13.0,28.0,1460,4.0,2015,10,31,760
7167,0,17.0,18.0,2555,1.0,2014,12,30,1157
7168,0,17.0,0.0,2920,0.0,2017,11,21,615
7169,0,2.0,12.0,4745,1.0,2015,8,29,731
7170,1,4.0,12.0,7,3.0,2016,4,4,1118
7171,1,4.0,12.0,60,1.0,2015,8,8,795
7172,1,38.0,157.0,1460,1.0,2016,7,22,961
7173,1,4.0,16.0,365,0.0,2014,6,19,895
7174,0,217.0,21.0,365,0.0,2015,7,26,1082
7175,1,4.0,15.0,1825,1.0,2016,1,14,978
7176,1,4.0,3.0,365,2.0,2014,7,2,540
7177,0,57.0,14.0,3650,1.0,2017,8,23,644
7178,0,43.0,2.0,365,1.0,2016,10,21,1041
7179,1,4.0,7.0,730,4.0,2013,12,28,981
7180,1,4.0,12.0,60,0.0,2017,7,22,1146
7181,1,4.0,52.0,1825,1.0,2014,7,8,885
7182,0,159.0,188.0,60,0.0,2016,11,25,1109
7183,0,10.0,9.0,4380,4.0,2015,10,16,665
7184,0,37.0,24.0,2920,4.0,2013,12,18,707
7185,0,17.0,12.0,180,0.0,2015,7,21,898
7186,1,4.0,12.0,90,4.0,2014,8,6,540
7187,1,4.0,17.0,30,2.0,2014,7,12,827
7188,1,4.0,3.0,1825,1.0,2016,4,11,865
7189,0,17.0,18.0,1095,0.0,2014,3,10,789
7190,2,33.0,47.0,730,3.0,2015,3,16,576
7191,1,4.0,5.0,365,4.0,2014,10,30,1055
7192,0,376.0,11.0,365,1.0,2014,3,14,679
7193,0,72.0,47.0,1095,1.0,2015,12,2,779
7194,1,4.0,3.0,28,3.0,2017,5,4,866
7195,1,4.0,16.0,21,3.0,2015,8,31,816
7196,1,4.0,15.0,120,1.0,2017,12,21,805
7197,1,38.0,69.0,365,3.0,2015,5,13,540
7198,0,182.0,138.0,60,0.0,2014,11,25,1127
7199,1,4.0,7.0,2190,1.0,2015,5,17,1146
7200,0,163.0,21.0,365,2.0,2016,2,12,1037
7201,0,166.0,10.0,60,1.0,2014,9,27,857
7202,1,4.0,91.0,365,2.0,2015,2,26,540
7203,0,17.0,5.0,3650,1.0,2017,8,1,1134
7204,2,7.0,6.0,730,3.0,2014,3,23,1076
7205,0,16.0,85.0,60,1.0,2014,3,4,938
7206,1,38.0,31.0,7,4.0,2016,11,14,1089
7207,0,10.0,22.0,2,4.0,2015,4,10,981
7208,1,4.0,16.0,365,4.0,2015,7,22,540
7209,0,317.0,0.0,180,0.0,2016,3,14,778
7210,1,51.0,12.0,1095,4.0,2015,6,24,540
7211,1,21.0,17.0,90,0.0,2014,10,18,1085
7212,1,4.0,12.0,30,4.0,2017,10,23,820
7213,0,2.0,1.0,210,4.0,2016,8,28,1077
7214,0,10.0,373.0,1460,1.0,2015,6,19,1050
7215,0,108.0,6.0,2190,1.0,2017,2,21,1141
7216,0,2.0,179.0,3650,1.0,2017,1,9,731
7217,1,51.0,3.0,60,1.0,2016,12,27,1048
7218,0,166.0,47.0,2190,0.0,2014,3,19,1026
7219,0,17.0,6.0,730,2.0,2017,7,12,697
7220,0,34.0,18.0,1825,1.0,2015,12,26,680
7221,1,4.0,52.0,365,2.0,2015,11,1,540
7222,0,17.0,11.0,1095,4.0,2014,7,16,846
7223,0,163.0,5.0,30,4.0,2016,11,8,1125
7224,0,10.0,21.0,60,0.0,2015,4,28,732
7225,0,885.0,0.0,365,2.0,2016,2,22,0
7226,0,2.0,5.0,180,1.0,2016,6,9,1353
7227,0,24.0,50.0,365,0.0,2017,5,16,1076
7228,0,216.0,45.0,1095,1.0,2015,3,9,1094
7229,0,901.0,21.0,730,0.0,2016,2,16,969
7230,1,21.0,52.0,730,1.0,2014,9,2,935
7231,0,10.0,5.0,365,0.0,2017,8,6,688
7232,0,32.0,10.0,365,2.0,2015,7,19,673
7233,1,4.0,73.0,2190,0.0,2014,11,12,778
7234,0,128.0,58.0,2555,1.0,2014,12,17,706
7235,1,4.0,3.0,730,1.0,2014,6,18,848
7236,0,17.0,6.0,1460,1.0,2015,4,4,847
7237,1,38.0,68.0,120,4.0,2016,3,23,917
7238,0,128.0,5.0,365,1.0,2014,9,12,1092
7239,1,4.0,12.0,60,0.0,2017,11,25,776
7240,1,21.0,3.0,3285,2.0,2015,9,5,788
7241,1,4.0,30.0,1460,0.0,2015,5,4,759
7242,0,57.0,2.0,1095,0.0,2015,12,9,1082
7243,0,50.0,184.0,120,4.0,2015,9,14,1135
7244,1,4.0,12.0,90,0.0,2014,10,4,811
7245,0,17.0,24.0,1825,1.0,2016,11,18,742
7246,0,2.0,5.0,120,1.0,2017,4,27,1073
7247,1,4.0,7.0,30,4.0,2014,5,22,1067
7248,0,13.0,42.0,1460,0.0,2014,12,15,1092
7249,1,21.0,16.0,4380,0.0,2017,10,20,935
7250,0,173.0,5.0,240,0.0,2017,5,3,1094
7251,1,4.0,12.0,60,0.0,2014,9,14,1071
7252,1,4.0,3.0,30,2.0,2014,7,17,939
7253,1,4.0,12.0,120,1.0,2017,8,19,896
7254,1,21.0,3.0,365,1.0,2017,8,16,1312
7255,0,10.0,6.0,730,0.0,2015,9,27,736
7256,0,42.0,178.0,1460,0.0,2015,11,9,765
7257,1,4.0,12.0,120,0.0,2017,8,17,811
7258,1,4.0,64.0,120,4.0,2015,6,16,540
7259,1,4.0,7.0,30,1.0,2016,4,7,731
7260,0,2.0,1.0,4380,1.0,2013,11,5,1132
7261,1,4.0,5.0,90,1.0,2015,12,12,900
7262,1,70.0,33.0,730,1.0,2014,11,27,540
7263,1,4.0,3.0,120,0.0,2015,9,25,596
7264,1,4.0,12.0,30,3.0,2015,9,4,1069
7265,0,93.0,24.0,1460,1.0,2014,5,18,698
7266,0,17.0,10.0,4015,1.0,2015,8,10,863
7267,0,126.0,58.0,1095,1.0,2014,6,20,936
7268,0,8.0,4.0,1460,1.0,2013,12,16,852
7269,0,10.0,28.0,2555,1.0,2014,10,20,774
7270,1,4.0,36.0,60,0.0,2015,6,20,1139
7271,1,38.0,69.0,30,2.0,2015,6,19,859
7272,0,655.0,10.0,300,1.0,2014,8,7,816
7273,1,4.0,17.0,730,3.0,2015,6,29,540
7274,0,10.0,2.0,120,0.0,2016,2,8,1099
7275,0,373.0,9.0,1095,0.0,2014,10,28,806
7276,0,81.0,42.0,1825,0.0,2015,10,18,1135
7277,0,75.0,4.0,2920,0.0,2017,10,13,981
7278,1,4.0,3.0,180,1.0,2017,6,27,1150
7279,0,2.0,42.0,365,1.0,2016,2,20,1159
7280,0,17.0,18.0,3650,1.0,2017,3,26,1015
7281,0,387.0,4.0,4015,0.0,2014,1,16,1114
7282,1,4.0,91.0,1095,1.0,2015,5,19,817
7283,0,32.0,47.0,240,1.0,2015,2,22,815
7284,1,4.0,15.0,365,2.0,2014,2,16,1087
7285,0,225.0,21.0,330,0.0,2014,9,13,1071
7286,1,4.0,17.0,4015,1.0,2017,8,11,838
7287,2,40.0,22.0,120,2.0,2014,3,5,981
7288,0,10.0,21.0,365,0.0,2015,6,17,1027
7289,1,4.0,2.0,730,0.0,2017,6,28,753
7290,0,,12.0,730,1.0,2013,11,4,940
7291,1,4.0,30.0,1,4.0,2016,11,17,763
7292,0,97.0,333.0,3650,1.0,2015,8,26,724
7293,1,4.0,5.0,2555,3.0,2015,10,11,1060
7294,2,152.0,86.0,365,3.0,2014,2,11,752
7295,0,8.0,8.0,365,1.0,2015,4,11,1141
7296,1,4.0,7.0,365,0.0,2013,12,24,771
7297,0,234.0,5.0,1095,1.0,2014,5,18,1021
7298,1,4.0,12.0,730,0.0,2014,2,26,1008
7299,1,4.0,36.0,365,0.0,2014,9,10,1138
7300,0,13.0,24.0,5475,4.0,2014,8,26,678
7301,0,9.0,12.0,730,4.0,2015,11,1,905
7302,0,32.0,22.0,730,0.0,2014,6,4,1029
7303,0,57.0,184.0,365,0.0,2017,10,27,937
7304,1,38.0,60.0,90,2.0,2015,8,4,1075
7305,1,4.0,73.0,14,2.0,2016,5,11,1144
7306,2,29.0,86.0,1095,4.0,2013,12,9,995
7307,0,1646.0,24.0,365,1.0,2015,7,7,1046
7308,1,4.0,5.0,365,2.0,2015,6,2,540
7309,0,2.0,18.0,150,0.0,2016,7,25,1088
7310,0,77.0,14.0,4015,4.0,2016,2,22,1083
7311,1,4.0,7.0,1095,0.0,2013,11,26,767
7312,0,382.0,19.0,2920,0.0,2014,9,26,680
7313,0,,21.0,1095,0.0,2017,12,30,941
7314,0,2.0,112.0,210,0.0,2016,1,14,1163
7315,1,4.0,196.0,1095,1.0,2017,12,24,877
7316,1,4.0,103.0,14,3.0,2015,5,5,705
7317,0,780.0,51.0,1825,1.0,2018,1,26,928
7318,0,2.0,6.0,1825,0.0,2015,11,30,838
7319,0,10.0,22.0,180,2.0,2017,10,24,772
7320,1,4.0,36.0,30,4.0,2014,9,23,1059
7321,1,51.0,30.0,2190,0.0,2014,11,29,540
7322,1,4.0,5.0,60,1.0,2017,7,6,1008
7323,1,21.0,2.0,120,1.0,2016,1,19,1119
7324,1,4.0,5.0,60,4.0,2015,10,18,0
7325,0,5.0,58.0,365,0.0,2016,12,16,1057
7326,1,4.0,5.0,365,1.0,2017,2,24,823
7327,0,163.0,93.0,3285,0.0,2014,4,29,908
7328,0,17.0,12.0,60,0.0,2016,12,23,1029
7329,0,10.0,5.0,120,2.0,2015,4,28,832
7330,0,209.0,55.0,2190,0.0,2014,6,6,722
7331,0,159.0,43.0,1825,4.0,2015,5,30,879
7332,0,17.0,11.0,60,2.0,2014,11,29,894
7333,0,17.0,5.0,1460,0.0,2015,7,22,740
7334,0,43.0,2.0,21,4.0,2014,10,22,1065
7335,1,4.0,5.0,90,0.0,2017,9,18,1022
7336,0,17.0,8.0,180,2.0,2015,4,14,781
7337,0,132.0,10.0,30,0.0,2016,4,3,1088
7338,1,4.0,7.0,30,4.0,2014,9,23,763
7339,0,638.0,115.0,60,1.0,2015,9,6,1079
7340,1,21.0,64.0,60,0.0,2015,5,26,740
7341,0,13.0,10.0,120,1.0,2014,1,30,723
7342,0,57.0,10.0,730,0.0,2015,11,12,1098
7343,1,4.0,3.0,60,0.0,2015,7,10,829
7344,1,4.0,12.0,5,4.0,2017,4,25,939
7345,0,2.0,12.0,5110,1.0,2016,10,3,0
7346,0,10.0,21.0,1095,4.0,2016,8,21,912
7347,1,4.0,16.0,60,0.0,2017,6,23,1299
7348,1,4.0,3.0,120,0.0,2018,1,2,1247
7349,0,461.0,50.0,1460,4.0,2014,1,23,886
7350,0,1631.0,2.0,1460,0.0,2015,11,18,1135
7351,2,335.0,146.0,365,3.0,2015,5,10,690
7352,0,146.0,12.0,3650,2.0,2014,7,3,1081
7353,1,4.0,48.0,365,1.0,2014,12,28,1023
7354,0,17.0,0.0,2190,0.0,2017,1,7,805
7355,1,4.0,2.0,365,3.0,2014,4,13,781
7356,2,7.0,6.0,1095,3.0,2017,4,25,994
7357,0,405.0,5.0,365,0.0,2014,7,27,893
7358,1,4.0,3.0,7,3.0,2014,6,9,1155
7359,1,4.0,16.0,1095,0.0,2016,10,12,673
7360,1,4.0,15.0,365,1.0,2016,1,9,946
7361,0,,184.0,730,0.0,2015,10,21,833
7362,1,4.0,12.0,90,0.0,2015,12,12,1065
7363,1,4.0,7.0,270,1.0,2013,12,22,1109
7364,1,4.0,52.0,1095,1.0,2014,2,26,1008
7365,1,4.0,157.0,60,0.0,2013,12,9,1102
7366,0,931.0,6.0,2190,1.0,2015,1,16,1123
7367,1,4.0,17.0,365,1.0,2015,6,25,1031
7368,1,4.0,52.0,2190,1.0,2016,11,25,1120
7369,0,17.0,12.0,730,0.0,2015,7,22,1024
7370,1,4.0,15.0,60,2.0,2014,11,12,780
7371,0,53.0,32.0,2920,0.0,2016,8,28,852
7372,1,38.0,69.0,730,4.0,2015,2,6,897
7373,0,2.0,5.0,60,1.0,2015,6,25,1109
7374,0,17.0,0.0,60,1.0,2017,9,1,699
7375,0,60.0,9.0,365,1.0,2016,7,14,1017
7376,3,882.0,202.0,365,3.0,2017,4,12,860
7377,2,84.0,6.0,730,3.0,2016,8,15,790
7378,0,2.0,5.0,730,0.0,2017,11,18,939
7379,1,4.0,22.0,7,4.0,2017,4,24,0
7380,0,2.0,5.0,240,0.0,2015,1,31,826
7381,1,4.0,52.0,365,1.0,2016,12,23,1063
7382,2,33.0,6.0,365,3.0,2016,9,7,869
7383,2,33.0,6.0,365,3.0,2015,3,26,547
7384,1,44.0,5.0,365,0.0,2014,6,15,761
7385,1,4.0,16.0,1095,1.0,2016,11,30,1077
7386,1,21.0,16.0,730,1.0,2016,5,19,1169
7387,0,17.0,5.0,1,4.0,2017,5,19,620
7388,0,10.0,5.0,1095,1.0,2014,4,17,765
7389,1,4.0,30.0,365,4.0,2017,10,20,0
7390,1,38.0,69.0,60,1.0,2015,12,18,710
7391,1,21.0,3.0,730,0.0,2016,4,13,865
7392,0,3.0,2.0,730,0.0,2013,12,22,1097
7393,0,10.0,79.0,120,2.0,2015,12,27,1012
7394,0,93.0,72.0,365,1.0,2016,1,16,1006
7395,1,4.0,12.0,14,3.0,2016,5,23,1084
7396,0,24.0,12.0,1460,0.0,2014,3,19,1086
7397,0,17.0,17.0,365,1.0,2015,11,7,896
7398,1,4.0,91.0,90,1.0,2015,11,12,834
7399,0,24.0,1.0,1825,1.0,2014,3,7,1111
7400,0,550.0,14.0,2920,0.0,2014,11,11,1122
7401,0,2.0,5.0,150,0.0,2016,4,19,526
7402,0,17.0,11.0,1460,0.0,2014,12,9,955
7403,1,38.0,33.0,2,2.0,2015,4,21,720
7404,1,4.0,30.0,30,2.0,2014,7,28,880
7405,1,4.0,5.0,21,4.0,2017,5,11,720
7406,1,4.0,64.0,365,2.0,2015,7,30,540
7407,0,17.0,0.0,730,0.0,2014,5,24,931
7408,0,35.0,5.0,1095,2.0,2016,3,14,902
7409,0,2.0,131.0,1825,0.0,2014,6,13,970
7410,0,90.0,11.0,365,0.0,2014,5,26,714
7411,3,882.0,65.0,365,2.0,2014,12,26,871
7412,1,4.0,17.0,1825,1.0,2016,1,30,0
7413,1,4.0,36.0,150,0.0,2016,11,26,936
7414,0,17.0,14.0,1460,0.0,2016,3,21,807
7415,0,2.0,6.0,120,4.0,2017,4,28,1279
7416,1,4.0,17.0,150,0.0,2017,7,3,1119
7417,0,448.0,12.0,180,1.0,2014,12,22,1051
7418,2,119.0,49.0,180,4.0,2016,7,20,670
7419,0,10.0,22.0,730,1.0,2014,5,23,1036
7420,0,219.0,10.0,60,0.0,2014,1,4,1032
7421,0,120.0,21.0,1095,4.0,2017,12,13,982
7422,0,2.0,47.0,90,0.0,2013,10,29,669
7423,1,4.0,3.0,60,1.0,2016,9,25,1111
7424,0,10.0,9.0,730,4.0,2013,12,5,686
7425,0,234.0,11.0,365,1.0,2017,1,3,1103
7426,1,4.0,38.0,28,4.0,2015,4,17,975
7427,0,10.0,14.0,730,0.0,2014,11,15,788
7428,1,4.0,91.0,60,1.0,2015,7,18,1108
7429,0,60.0,85.0,1095,0.0,2015,6,3,1092
7430,2,1164.0,12.0,365,3.0,2014,4,3,665
7431,1,4.0,91.0,120,1.0,2017,10,30,1044
7432,0,,,150,2.0,2013,12,27,1015
7433,0,17.0,2.0,730,1.0,2015,5,28,450
7434,0,,188.0,1095,1.0,2015,9,13,663
7435,1,4.0,103.0,7,3.0,2016,11,17,750
7436,1,4.0,7.0,90,4.0,2014,7,12,540
7437,0,17.0,50.0,90,1.0,2017,1,13,810
7438,0,2.0,5.0,1825,4.0,2017,11,20,737
7439,1,4.0,48.0,365,0.0,2017,4,25,0
7440,0,159.0,9.0,365,0.0,2017,11,29,580
7441,0,,22.0,730,1.0,2015,9,15,637
7442,0,159.0,9.0,1825,1.0,2016,7,12,1064
7443,0,37.0,2.0,1825,0.0,2017,12,11,796
7444,1,4.0,3.0,730,2.0,2017,6,26,980
7445,0,41.0,0.0,730,0.0,2015,1,12,819
7446,2,33.0,6.0,365,3.0,2014,6,16,1035
7447,1,4.0,12.0,730,3.0,2017,8,22,1142
7448,0,355.0,9.0,365,0.0,2013,12,10,745
7449,0,135.0,24.0,365,2.0,2015,11,13,900
7450,0,240.0,32.0,365,0.0,2017,2,6,772
7451,0,134.0,89.0,730,0.0,2017,5,26,1044
7452,1,4.0,12.0,365,4.0,2015,2,1,1031
7453,0,2.0,112.0,2190,1.0,2014,5,11,926
7454,2,26.0,5.0,730,3.0,2014,2,3,841
7455,0,42.0,5.0,180,1.0,2017,4,23,903
7456,0,69.0,89.0,60,0.0,2014,8,13,642
7457,1,4.0,12.0,180,0.0,2016,2,22,983
7458,1,4.0,91.0,60,1.0,2017,1,13,1298
7459,0,260.0,14.0,2555,1.0,2014,3,2,754
7460,1,4.0,3.0,21,3.0,2015,4,30,1022
7461,0,388.0,8.0,180,0.0,2016,1,31,0
7462,0,252.0,12.0,365,1.0,2016,3,18,1036
7463,1,21.0,17.0,21,2.0,2014,4,28,887
7464,1,4.0,16.0,60,4.0,2017,3,26,954
7465,0,344.0,2.0,365,1.0,2017,7,29,976
7466,1,4.0,5.0,270,2.0,2013,12,19,788
7467,1,4.0,105.0,90,0.0,2017,1,15,1053
7468,0,344.0,2.0,330,1.0,2014,11,25,1107
7469,0,17.0,24.0,1095,0.0,2017,9,12,1029
7470,0,17.0,6.0,1460,0.0,2015,12,18,951
7471,0,2.0,131.0,180,0.0,2014,4,14,1020
7472,0,17.0,5.0,1,4.0,2017,5,19,619
7473,1,4.0,15.0,60,1.0,2017,8,19,605
7474,0,2.0,42.0,1095,0.0,2014,4,29,1117
7475,0,5.0,4.0,1095,0.0,2015,11,1,822
7476,0,17.0,10.0,120,1.0,2014,8,27,1043
7477,0,43.0,24.0,365,1.0,2015,5,26,0
7478,1,4.0,30.0,330,0.0,2014,6,8,1013
7479,1,21.0,15.0,210,1.0,2015,3,15,1040
7480,1,4.0,3.0,6,3.0,2015,9,6,1000
7481,0,57.0,5.0,60,0.0,2017,4,12,1060
7482,0,10.0,5.0,1460,0.0,2016,8,26,1072
7483,0,1008.0,10.0,60,1.0,2014,12,9,1021
7484,1,38.0,33.0,60,1.0,2015,7,21,1082
7485,0,1326.0,28.0,365,0.0,2017,2,28,1110
